
      75.4452	      15.8622	      7.06301	      3.73862	      2.61937	      9.51755	      24.6582	      1.59582	      1.99518	      4.37599	       2.0909	      12.9851	     0.803191	      15.8388	      2.66668	      10.5637	      5.05959	     0.651683	       1.1297	      4.05822	      4.67924	     0.661397	      18.7158	      4.45078	      31.3813	      2.33535	      6.01722	      2.58485	      7.20248	      12.2841	      6.71418	      4.41394	      8.66198	      2.53279	     0.629623	      7.86375	       2.2482	      7.94615	      22.4206	      3.84896	      2.10947	      3.88822	      5.59054	      3.87559	      13.9332	       21.825	      3.96272	       12.124	      1.40573	      8.08335	       12.287	       27.772	      3.76264	      14.4142	      5.85726	      10.4896	      12.5688	      4.83019	      5.13366	      4.45496	      2.28812	      4.55887	      14.2361	      6.55474	      4.40911	      12.6325	      9.05682	      10.2969	       9.8801	      10.3601	      4.07261	      6.51028	      13.0829	      3.72013	      12.3686	      16.6433	      12.5598	      9.60004	      6.99997	       12.107	      2.10942	      27.3529	      6.64488	      9.67707	      10.2671	      2.00335	      4.23413	      4.42929	      12.7906	      2.41279	     0.982035	      26.5713	      16.6112	      2.84283	      2.60164	      7.12484	       29.542	      4.94691	      4.87371	      3.10058	       4.0228	      12.7888	      5.56813	      5.63712	      3.72155	      3.42424	      2.65298	  0.000971426	       110.625
      101.165	      1.90078	      9.43901	      2.40168	      2.30656	      13.7353	      5.16756	       8.3959	      3.56375	      3.94415	      3.02478	     0.467919	      7.61372	      3.27748	       21.381	       8.3852	      1.22995	      11.0016	      7.43324	      1.85374	      4.97298	      14.8166	      7.49599	       5.9441	      10.1874	      9.80167	      1.80084	      4.88293	      3.89272	      12.3104	      14.8899	      4.12563	      11.6529	      2.23247	      5.23852	      8.37577	      1.31051	      3.67534	       12.361	      10.0339	      6.15853	       20.943	      2.63112	      6.64022	      7.90707	       4.3274	       4.2439	      13.5701	      19.0093	      10.0117	      32.3954	      8.90547	      16.1358	      1.54686	      11.2894	      7.49512	      8.13018	      13.1089	      8.38728	      13.9823	      3.64915	      2.65893	      4.58767	      6.70841	      8.80687	       10.752	      9.35668	      10.0411	      10.7893	      1.91583	       14.475	      2.61324	       9.8951	      2.86777	      21.5135	       15.232	      25.7506	      14.9075	      8.16629	      8.89037	      21.8156	      1.74569	      5.58508	      5.46446	       8.8643	      21.7515	      3.51608	      10.1773	      7.27009	      10.1141	      3.80581	      15.1278	      11.6916	      7.99141	      9.98096	      1.70576	      3.17108	      1.65709	      4.66608	      9.65904	      3.14365	       21.474	     0.617778	      13.4724	      12.1161	      4.58419	      4.07858	  0.000163121	       105.726
      51.4613	      4.12642	      9.43961	      5.01449	      2.80837	      17.5884	       2.8338	       6.4637	      1.05569	      3.03541	      8.24744	      1.70174	      4.39329	       3.9636	      20.5776	      3.15495	      2.71047	      6.73554	       3.5941	      5.19475	      4.22658	      2.96205	      3.16056	      4.67568	      15.1518	      11.2249	      7.37069	      3.92989	      3.30005	      8.86934	      4.06129	      8.41735	      6.81935	      5.89494	      7.00328	      6.92935	      3.20181	      5.33909	       17.278	      7.90019	      9.72069	      37.8089	       3.2485	     0.494518	      17.4927	      4.76178	      2.65155	      7.96013	       13.429	      5.43202	      28.4197	      4.98727	      4.67697	      5.56894	      8.13156	       13.965	      15.0224	      4.78589	      17.4277	      9.05929	      15.5056	      7.87056	     0.466354	     0.388346	      4.26564	      7.14606	       16.628	      7.90025	      15.2562	      10.4322	      5.05242	      11.1437	       15.936	      8.22344	      26.1616	      6.67417	       8.4527	      4.99026	      11.6157	      3.70062	      5.19546	      6.27163	     0.635597	      1.10357	      12.7625	      6.81419	      2.26483	      1.17601	      6.00067	      2.64204	      8.25715	      17.6358	      5.81136	      4.53324	       6.0601	      15.8963	      4.62123	      1.74225	      9.23292	      7.26239	      3.08636	      8.44515	      7.74301	      15.2748	      13.5808	      2.96664	       8.8724	   0.00187829	       104.952
     -8.93579	      1.73209	      3.86085	      3.18534	      10.6125	      13.2481	      1.01482	      14.4069	      10.2187	      3.33072	      3.27445	      5.60173	      3.62818	      1.87139	      2.17826	      5.81649	      7.60479	      23.5055	      13.4717	      16.9131	      3.84054	      8.45762	      7.93731	      6.46914	      14.8897	      10.5368	      4.82224	      4.40929	      7.18856	      5.96819	      4.46488	      20.8591	     0.954007	      16.5182	      7.88586	      4.31869	      5.33474	      3.57575	      14.0515	      1.10334	      4.58199	      10.5968	      4.69977	      7.04198	      41.7534	      7.19279	     0.719084	      8.18571	      9.15055	      9.65939	       4.7949	      2.27476	      4.47792	      7.36834	      3.82204	      18.6477	      22.5903	      5.55295	      16.6732	      5.11356	      1.18646	      3.83764	      3.74255	      5.31821	      14.4849	      1.33097	      13.8257	      3.67255	      13.0723	     0.372578	        7.132	       1.3511	      14.0406	      16.4384	      18.8262	      4.69435	      5.43209	      4.17032	      5.30033	     0.921221	      6.05903	      7.20753	      14.5102	      4.22613	      31.4735	      13.1635	       8.9711	      16.9986	      2.92132	      3.76955	      3.97516	      2.85166	      37.6847	      7.60263	      12.0927	      12.1881	      13.5166	      6.25218	      8.02722	      13.4383	      16.8448	      19.0751	      8.22569	      2.53946	      12.0919	      4.20851	      5.01729	  0.000117853	       108.796
     -23.7441	      5.85022	      10.0478	      4.01623	      11.2626	      20.0519	      1.57304	      2.02115	      4.55627	      2.16654	       8.7078	      11.3845	      10.8818	      2.91002	      14.1578	      16.1994	      9.68536	      16.5459	      7.12624	      16.2312	      1.01412	      4.08146	       6.7849	      4.40077	      1.44782	      2.32877	      5.37053	      1.87507	      4.41306	      5.16074	      5.76034	      5.40925	      5.07572	      30.3487	      15.3616	      10.5932	      8.83609	      6.49899	      7.60237	      1.41994	      7.55113	      1.15547	     0.583434	       11.641	       2.7795	      17.7684	      9.13361	      19.5324	      9.40293	       8.2678	      8.35079	      3.74768	      2.11363	      17.8886	      16.1159	      11.0962	      10.7522	      5.34565	      10.4831	      10.1088	      3.82712	      4.44276	      5.84578	      7.16198	      1.54341	      24.4299	      12.3155	      12.5878	       11.024	      9.94367	      6.71881	      5.09132	      5.70284	       7.4332	      10.6963	      4.66035	      5.73666	        5.008	      11.4131	       5.1717	      11.3427	      4.53205	      15.4355	      9.64756	      24.8005	      16.4903	      30.8609	      7.87427	      8.91097	      2.24605	      8.08961	      7.34135	       4.2056	      7.79886	      16.7031	      21.5087	      2.84062	      1.51059	      6.13847	      13.6587	      6.16668	       11.534	      3.58538	      2.64675	       5.4363	      12.6166	      3.92274	  0.000117853	       108.143
     -27.1511	      2.07474	      4.25836	      6.12134	      1.69512	      18.4994	      3.06635	      1.05885	      1.86211	      2.08527	      19.8984	      1.31941	      4.44463	      4.38553	      6.50965	      12.6513	      5.23031	      13.1352	      7.38971	      6.55711	      9.87539	      1.59901	      3.28921	      2.25414	      9.70289	      2.35016	      5.21315	      4.24652	      4.59215	      22.3099	       1.2042	      11.9809	      9.77761	      21.7838	      4.57238	      11.8261	      17.2716	      7.42161	      3.66961	      8.24173	      3.87408	       2.4051	      16.8094	       16.597	      3.72705	      9.00764	      2.18713	      29.6334	       6.8344	     0.844285	      9.59092	      6.40614	      12.8578	      5.25904	      3.65491	      6.83558	      15.0463	      4.16388	      5.60882	       1.7558	     0.869725	      1.67439	      11.7603	      6.93481	      27.1235	      8.98012	      8.03592	      4.87705	      15.9006	      17.0882	      11.8047	      34.4524	      2.08201	      18.9134	      3.42274	      19.6559	      18.3392	      36.1734	      4.03295	      14.5421	      1.85845	      4.33694	      10.4789	      9.89728	       3.7846	      11.3338	      18.8198	      8.41765	      7.57172	       6.0526	      10.5623	      7.27354	      11.5305	      8.58143	      16.6187	      15.2877	     0.444945	      3.01834	      4.41013	      1.36915	      8.18293	      1.40108	      7.67839	      32.7447	      9.41892	       7.1969	      6.24138	   0.00015441	       113.813
     -64.4215	       5.8693	      8.46873	       5.3123	       9.1087	      4.64278	      2.01391	       4.8664	      3.10025	      7.01485	      19.5654	      6.81146	      4.44463	      7.56603	     0.693885	      25.2207	      9.74828	      9.76476	      1.16801	      15.1565	      21.0943	       2.4203	       9.6934	      8.96823	      26.6923	      7.00469	      10.3059	      3.44415	      10.7066	      2.39277	      9.22076	      7.17316	     0.958674	      16.9328	     0.356769	       1.6523	      4.42803	      6.78974	      4.70482	      6.15689	      6.13229	     0.653762	      4.73008	       1.8222	      7.62428	      34.5916	      11.6128	      3.93431	      5.98464	      2.23217	      4.92343	      6.29005	      12.4452	      3.22101	      5.08562	      9.24019	      9.31542	      12.0308	      7.31177	      3.02464	      19.2471	      6.43159	      23.6701	      5.10208	       4.9835	      9.01965	    0.0938901	      3.33072	      1.83171	      15.8995	      12.3623	      19.2293	      1.82434	       37.523	      6.51389	      13.0914	      21.0892	      2.39628	        8.153	      5.46735	    0.0472319	      3.94289	      9.56202	      6.54165	      33.9017	       3.5982	        19.86	      2.64922	       1.1569	      11.1651	      9.93337	      9.70725	      1.01433	      10.2818	      38.0326	      23.4668	      7.24743	       24.481	      11.3385	      18.5802	      3.32276	      4.21751	      6.58141	      15.8486	       8.7749	      7.92576	      19.3434	   0.00365142	       124.684
     -14.1951	      3.85491	      8.61744	      12.8238	      8.42583	      3.21989	      1.10892	      1.00824	      1.35481	      2.98762	      13.5362	      2.74272	      5.11246	     0.577516	      3.97155	      23.0268	      21.6182	      10.5937	      8.45447	      7.43726	      8.96728	      3.90596	      6.76757	      3.11792	      9.76087	      9.61438	      4.04164	      10.7456	      2.57654	      9.64853	      1.83541	      11.4149	      14.2943	      1.66112	      5.31743	      6.31345	      7.99026	      10.4089	      20.8629	      4.88397	      5.59361	      11.3654	      10.9093	      5.96396	      6.08897	      32.0765	      23.0869	      4.30203	      5.49216	      2.19656	      25.4459	      4.73538	      0.39401	      1.88133	      6.63452	      16.2462	      4.99045	      7.35153	      11.8912	      3.32338	      34.3793	      4.31446	      22.1633	      3.91538	      6.26074	      9.19682	      10.5913	      1.07049	      1.83171	      18.1686	      4.67495	      47.5296	      12.3118	      23.1859	      19.6131	      15.5285	      8.16898	      4.83528	      1.99111	      3.97624	      9.96556	      1.53586	      1.25665	      12.4622	      5.42909	      4.15365	       5.6869	      9.16153	      12.1843	      1.40603	      8.31205	      9.10467	      7.67082	      9.59711	      3.66536	      9.05624	      8.50361	      4.89751	      6.56937	      8.39422	      8.34738	      2.11579	      5.83997	      13.2264	      3.87374	      8.11698	      11.4721	  0.000588375	       113.732
       80.288	      13.1553	      10.4291	      7.15032	      7.87734	      4.16986	      1.55721	      9.59974	      5.91162	      1.25622	      1.08481	      10.2966	      0.58553	      3.60816	      7.18887	      6.86784	      4.95764	      28.5743	      1.61382	      13.7792	       5.9406	      3.31074	      14.5962	      12.5201	      4.18768	      5.07582	      6.52293	      3.66068	      4.80137	      6.35321	      10.0797	      6.88628	      8.65591	      2.04027	      11.0147	      2.90678	      14.5011	      4.76556	      15.2971	      6.01534	      8.32256	      3.67012	      4.16197	      7.10233	       9.0599	      12.5483	      26.4177	      6.25047	      12.1882	      8.34002	      16.0847	      2.22707	      2.35321	      10.0138	      4.94028	      23.0722	      1.17811	      9.25669	      7.56543	      11.7961	      11.5677	       7.8399	      2.42441	      10.9921	      2.51308	      18.6077	      5.94291	      10.8378	      16.8888	      1.25958	      17.7486	      3.08036	      4.29416	      11.9701	      3.15673	      31.0515	      1.60467	     0.462842	      3.06537	      16.3005	      11.1525	      1.35556	      10.3179	      16.1725	      13.3224	      22.7927	      7.38369	      17.8915	      21.7722	       11.923	      10.3528	      8.89952	       22.645	      2.77291	     0.872763	      9.41793	      8.16083	       3.4398	      3.34545	      6.15693	      10.4215	      3.18757	       14.123	      9.78902	       1.3777	      11.7356	       8.3771	  1.92158e-05	       106.797
      49.7491	      2.35956	      7.62942	       7.3164	       7.5642	      3.40023	     0.468918	      13.0817	      7.79043	      11.1538	      2.44098	      8.65668	      7.97419	      2.84376	      2.28318	      0.83888	       5.3749	      33.6377	      3.80972	      8.41954	      8.21264	      4.37986	      2.02904	      9.62425	     0.467887	      6.00109	      2.82766	      1.08499	      2.30473	     0.496324	      13.8103	      3.00948	      5.24594	      10.9715	      12.2414	      5.53162	      12.1884	      13.9792	      22.1263	      6.57072	      14.8681	      1.35285	      7.09886	       1.2345	       11.279	       9.1006	      20.0453	      5.67898	      9.10377	      11.7342	       14.918	      4.42666	      7.63559	      1.44437	      6.26219	      13.4794	      2.14975	      10.5171	      2.94417	      10.7008	      6.55617	      7.35135	      10.4301	      27.9049	      4.87963	      23.3128	      1.63586	     0.901094	      18.3825	      1.25958	      17.4137	      5.88668	      16.4396	      2.37718	     0.562513	       10.754	      8.99296	      5.23916	      14.4447	      1.88974	      13.4832	      7.90421	       6.9808	      40.5186	      2.04593	      10.3911	      13.4545	      13.4966	      11.0345	      11.9322	      11.1006	      7.80004	      36.3376	       1.7947	      1.33496	      5.15445	      19.2794	      5.88414	      14.7898	      7.70683	      27.1537	      7.93865	      19.0314	      11.8979	      5.36443	      30.9719	      9.42754	  1.92158e-05	       117.719
     0.310866	      4.37437	      9.53139	      1.57234	       2.4812	       3.2239	       6.3641	      18.5808	      1.93447	      5.00913	       2.1756	      6.18599	      13.1982	      3.81581	     0.405643	      3.44421	      16.5918	      7.52739	      0.83992	      7.58006	      6.29819	      1.11072	      32.4663	      2.29554	      18.9222	       1.5429	      5.38269	      16.9663	      4.36652	       2.0576	      17.9468	      3.25915	      5.51141	      13.6681	      4.53546	      5.95883	      8.00505	      13.6629	      21.7607	      4.90278	      9.21484	      10.4732	      4.43623	      9.68629	      5.32536	      9.57777	      18.3326	      4.61871	      20.5309	      11.2865	       14.918	      4.32679	      6.40681	      6.85394	      4.75489	      16.9448	      3.50493	      3.60979	      3.34284	      23.3528	      2.66002	      16.2097	      0.84652	      18.4619	      8.10139	      13.4514	      4.93483	      4.37777	      27.9529	      10.8063	      19.3879	      6.46467	      13.0436	      11.8713	       7.7914	     0.340251	      20.0899	      9.09489	      3.59118	      1.19905	      3.44993	      28.3389	      5.38206	      18.5143	      2.14258	       5.7144	      7.15146	      28.8015	      17.4435	      11.7775	      7.37276	      9.55215	      12.0129	      3.18269	      0.91146	      5.17936	      15.5786	      6.06277	      15.7746	      2.39564	      7.78907	      12.2434	      22.7503	      20.0418	      6.36537	      14.4704	      7.62357	  1.92158e-05	       119.173
