"Depth","Giesecke et al. 2014 (MADCAP) - Calibrated radiocarbon years BP","EPD - Radiocarbon years BP","Sample quantity","Acer","Alchemilla t.","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Angelica archangelica-type","Angelica palustris-type","Angelica sylvestris","Anthemideae undif.","Apiaceae undif.","Apium t.","Arbutus","Artemisia","Asphodelus t.","Asteroideae undif.","Berula erecta","Betula","Brassicaceae","Buxus","Calluna","Campanulaceae","Cardueae undif.","Carum verticillatum","Caryophyllaceae undif.","Castanea","Centaurea","Cichorieae","Cicuta virosa","Cistaceae","Cornus","Corylus","Crassulaceae","Cupressaceae","Cuscuta","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Fabaceae Undif.","Faboideae Undif.","Fagus","Fallopia","Fern","Fern-Equisetophyta","Filipendula t.","Frangula","Fraxinus","Galium t.","Genisteae","Gentiana t.","Geranium","Halimium/Tuberaria","Hedera","HippophaÃ« rhamnoides","Hydrocotyle","Hypericum undif.","Ilex","IsoÃ«tes","Jasminum","Juglans","Lamiaceae undif.","Laserpitium","Linum t.","Lonicera","Lotus t.","Lycopodium spike...112","Lycopodium spike...113","Lysimachia","Lythrum","Menyanthes","Mercurialis","Morella","Musci","Myriophyllum alterniflorum t.","Myrtus","Nymphaea","Olea t.","Onagraceae","Papaver t.","Parnassia","Paronychieae","Pedicularis","Pentaglottis sempervirens","Petaloid monocot","Phillyrea","Physospermum cornubiense","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Portulacaceae t.","Potamogeton","Potentilla t.","Prunus t.","Quercus undif.","Ranunculaceae undif.","Reseda/Sesamoides","Rhamnus","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Saxifraga t.","Saxifragaceae","Scrophulariaceae undif.","Selinum carvifolia","Silaum silaus-type","Solanum","Sparganium","Spergularia t.","Spike tablets","Taxus","Thalictrum","Thymelaeaceae undif.","Trifolium t.","Trinia glauca-type","Typha","Ulmus t.","Urtica t.","Valeriana","Valerianella","Viburnum","Viola","Vitis","Zea"
" 965.0","11656/11343/11058","--/9866/--",NA,"0","0","1","2","0","0","0","0","0","0","83","0","0","10","0","4","0","131","3","0","11","3","1","0","3","0","1","3","0","1","0","0","3","0","0","16","0","2","0","0","0","0","0","0","0","9","0","0","0","0","11","8","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","11329","1","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","10","0","0","0","166","0","17","1","208","0","0","0","0","1","0","13","2","0","0","0","1","45","6","0","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 970.0","11692/11369/11076","--/9884/--",NA,"0","0","0","1","0","0","0","0","0","1","79","0","0","14","1","5","0","82","2","0","8","1","0","0","5","0","0","1","0","0","0","0","6","0","1","11","0","0","0","2","0","1","0","0","0","12","0","0","0","0","7","2","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","167","0","11","1","198","0","0","0","0","1","0","20","2","0","0","0","0","45","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
" 975.0","11726/11395/11092","--/9901/--",NA,"0","0","0","4","0","0","0","0","0","0","89","0","0","13","0","10","0","113","0","0","4","5","0","0","0","0","0","6","0","0","0","0","4","2","0","19","0","0","1","3","0","0","0","0","0","13","0","0","0","0","7","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","60","11329","1","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","10","0","0","0","280","0","37","3","228","0","0","0","0","2","0","18","1","0","0","0","0","49","4","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 980.0","11762/11421/11109","--/9919/--",NA,"0","0","0","1","0","0","0","0","0","1","120","0","0","21","0","8","0","196","2","0","5","5","0","0","4","0","1","4","0","0","0","0","7","0","0","22","0","2","2","0","0","0","0","0","0","16","0","0","0","0","11","3","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","76","11329","2","0","0","0","0","0","0","0","0","1","3","0","0","4","0","0","6","0","0","0","232","0","12","3","326","0","0","0","0","1","0","21","2","2","0","0","0","70","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 985.0","11798/11447/11125","--/9936/--",NA,"0","0","0","1","0","0","0","1","0","1","96","0","0","25","0","12","0","173","2","0","5","7","1","0","3","0","0","10","0","0","0","0","6","0","0","10","0","1","2","5","0","0","0","0","0","23","0","0","0","0","12","5","14","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","70","11329","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","4","0","0","0","284","0","24","3","286","0","0","0","0","0","0","13","3","2","0","0","0","57","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 990.0","11834/11472/11141","--/9953/--",NA,"0","0","3","6","0","0","0","0","0","0","180","0","0","16","0","20","0","196","5","0","6","5","1","0","4","0","0","3","0","0","0","0","9","0","0","21","0","1","2","7","0","0","0","0","0","13","0","0","0","0","13","5","31","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","79","11329","0","0","0","0","0","1","0","0","0","0","2","0","0","2","0","0","4","0","0","0","289","0","37","0","346","0","0","0","0","6","0","13","1","6","0","0","0","87","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 995.0","11870/11498/11156","--/9971/--",NA,"0","0","0","4","0","0","0","0","0","1","134","0","0","24","0","16","0","227","5","0","5","4","1","0","4","0","1","7","0","0","0","0","11","0","0","22","0","1","1","3","0","0","0","0","0","22","0","0","0","0","9","2","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","6","0","0","0","274","0","21","2","381","0","0","0","0","1","0","14","2","0","0","0","0","54","1","0","0","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000.0","11906/11524/11171","--/9988/--",NA,"0","0","0","2","0","0","0","0","0","3","130","0","0","13","0","12","0","380","5","0","3","2","1","0","3","0","1","12","0","0","0","0","4","0","0","18","0","0","1","0","0","1","0","0","0","29","0","0","0","0","18","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","11329","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","1","0","0","0","207","0","30","3","275","0","0","0","0","0","0","13","3","1","0","0","0","48","3","1","0","5","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1005.0","11943/11550/11186","--/10005/--",NA,"0","0","0","3","0","0","0","0","0","1","94","0","0","18","0","10","0","185","3","0","3","3","0","0","2","0","0","4","0","0","0","0","2","0","0","11","0","1","0","3","0","0","0","0","0","25","0","0","0","0","8","2","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","38","11329","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","6","0","0","0","167","0","11","2","192","0","0","0","0","1","0","9","2","0","0","0","1","37","3","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1010.0","11979/11576/11200","--/10023/--",NA,"0","0","0","2","0","0","0","0","0","0","58","0","0","9","0","14","0","326","4","0","2","3","0","0","4","0","0","4","0","0","0","0","2","0","0","13","0","0","0","6","0","1","0","0","0","22","0","0","0","0","3","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","11329","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","10","0","0","0","170","0","8","0","150","0","0","0","0","3","0","7","5","0","0","0","0","33","7","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1015.0","12017/11601/11215","--/10040/--",NA,"0","0","0","5","0","0","0","0","0","0","63","0","0","17","0","6","0","432","1","0","3","3","1","0","6","0","1","7","0","0","0","0","7","2","0","7","0","0","0","3","0","0","0","0","0","26","0","0","0","0","7","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","11329","0","0","0","0","0","0","0","0","0","0","2","0","0","6","0","0","5","0","0","0","201","0","10","2","156","0","0","0","0","0","0","20","1","1","0","0","1","28","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1020.0","12180/11829/11508","--/10217/--",NA,"0","0","0","2","0","0","0","0","0","1","46","0","0","13","0","12","0","358","4","0","1","4","0","0","1","0","0","3","0","0","0","0","5","0","0","14","0","1","0","5","0","0","0","0","0","36","0","0","0","0","7","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","11329","1","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","2","0","0","0","156","0","4","0","172","0","0","0","0","0","0","43","3","0","0","0","1","44","3","0","0","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1025.0","12350/12057/11792","--/10393/--",NA,"0","0","0","1","0","0","0","0","0","0","42","0","0","14","0","7","0","579","5","0","2","1","0","3","6","0","0","4","0","0","0","0","8","0","0","12","0","3","0","3","0","0","0","0","0","38","0","0","0","0","9","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","11329","0","0","0","0","0","2","0","0","0","0","3","0","0","14","0","0","1","0","0","0","215","0","15","0","211","0","0","0","0","1","0","28","2","2","0","0","1","32","4","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"1030.0","12528/12285/12063","--/10570/--",NA,"0","0","0","2","0","0","0","0","0","4","50","0","0","20","0","10","0","565","8","0","2","1","0","0","2","0","0","7","0","1","0","0","10","1","0","10","0","1","0","13","0","0","0","0","0","39","0","0","0","0","6","2","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","37","11329","0","0","0","0","0","1","0","0","0","0","1","0","0","8","0","0","5","0","0","0","186","0","8","2","186","0","0","0","0","4","0","29","4","0","0","0","0","53","3","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1035.0","12721/12513/12315","--/10747/--",NA,"0","0","0","0","0","0","0","0","0","0","46","0","0","7","0","2","0","459","1","0","3","0","1","0","3","0","1","3","0","0","0","0","3","0","0","15","0","1","0","8","0","0","0","0","0","38","0","0","0","0","11","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","11329","1","0","0","0","0","1","0","0","0","0","2","0","0","2","0","0","3","0","0","0","159","0","9","1","203","0","0","0","0","1","0","29","3","0","0","1","0","37","2","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"1040.0","12925/12741/12535","--/10923/--",NA,"0","0","0","1","0","0","0","0","0","0","61","0","0","12","0","4","0","494","5","0","3","2","0","0","3","0","0","7","0","0","0","0","7","0","0","10","0","1","0","7","0","0","0","0","0","58","0","0","1","0","10","6","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","49","11329","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","2","0","0","0","164","0","10","3","244","0","0","0","0","1","0","43","5","0","0","1","1","53","6","0","0","3","0","0","0","0","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1045.0","13154/12969/12723","--/11100/--",NA,"0","0","0","2","0","0","0","0","0","3","55","0","0","9","0","1","0","480","7","0","9","1","0","0","3","0","0","2","0","0","0","0","8","0","0","11","0","0","0","6","0","0","0","0","0","44","0","0","0","0","12","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51","11329","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","4","0","0","0","198","0","7","3","247","0","0","0","0","2","0","33","7","0","0","0","0","53","4","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1050.0","13163/12992/12766","--/11122/--",NA,"0","0","0","1","0","0","0","0","0","0","49","0","0","5","0","2","0","661","0","0","8","1","2","0","3","0","1","5","0","0","0","0","4","0","0","8","0","1","3","7","0","0","0","0","0","43","0","0","1","0","12","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","11329","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","9","0","0","0","199","1","5","0","184","0","0","0","0","2","0","53","1","0","0","1","1","43","7","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1055.0","13173/13015/12809","--/11145/--",NA,"0","0","0","1","0","0","0","0","0","1","18","0","0","9","0","0","0","351","6","0","2","0","0","0","0","0","0","3","0","0","0","0","3","0","0","5","0","0","0","4","0","0","0","0","0","23","0","0","2","0","4","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","11329","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","121","0","3","0","105","0","0","0","0","2","0","56","2","0","0","2","3","34","4","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1060.0","13184/13038/12850","--/11168/--",NA,"0","0","1","0","0","0","0","0","0","0","21","0","0","2","0","1","0","456","4","0","2","0","0","0","0","0","0","0","0","0","0","0","7","0","0","3","0","2","0","3","0","0","0","0","0","25","0","0","0","2","7","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","11329","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","4","0","0","0","99","0","2","0","72","0","0","0","0","3","0","60","2","0","0","2","4","28","6","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1065.0","13197/13061/12891","--/11190/--",NA,"0","0","0","0","0","0","0","0","0","1","15","0","0","4","0","0","0","372","1","0","5","1","0","0","0","0","0","1","0","0","0","0","3","0","0","3","0","0","0","5","0","0","0","0","0","23","0","0","0","1","10","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","131","0","2","0","81","0","0","0","0","4","0","89","4","0","0","6","4","38","11","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1070.0","13213/13083/12931","--/11212/--",NA,"0","0","0","0","0","0","0","0","0","1","41","0","0","10","0","2","0","761","2","0","2","0","0","0","0","0","0","1","0","0","0","0","4","1","0","8","0","0","0","7","0","0","0","0","0","19","0","0","1","0","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","11329","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","0","0","0","139","0","3","0","155","0","0","0","0","3","2","87","5","0","0","3","0","41","11","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1075.0","13230/13106/12969","--/11235/--",NA,"0","0","0","0","0","0","0","0","0","0","27","0","0","4","0","1","0","386","1","0","3","1","0","0","1","0","0","0","0","0","0","0","3","1","0","2","0","1","0","6","0","0","0","0","0","14","0","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","142","0","2","1","86","0","0","0","0","2","0","41","3","0","0","2","0","37","7","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1080.0","13248/13129/13003","--/11258/--",NA,"0","0","0","0","0","0","0","0","0","1","27","0","0","5","0","1","0","498","3","0","6","1","0","0","1","0","0","0","0","0","0","0","1","1","0","3","0","0","0","5","0","0","0","0","0","26","0","0","0","0","9","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","11329","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","3","0","0","0","170","0","7","0","97","0","0","0","0","8","0","50","5","0","0","0","1","41","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1085.0","13269/13152/13033","--/11280/--",NA,"0","0","0","1","0","0","0","0","0","0","26","0","0","15","0","2","0","644","3","0","2","2","1","0","0","0","0","1","0","0","0","0","2","2","0","4","0","1","0","14","0","0","0","0","0","21","0","0","1","1","11","6","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","55","11329","0","0","0","0","0","4","0","0","0","0","3","0","0","2","0","0","6","0","0","0","145","0","4","1","136","0","0","0","0","5","0","54","2","1","0","3","0","39","24","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1090.0","13293/13175/13059","--/11302/--",NA,"0","0","0","3","0","0","0","0","0","1","25","0","0","4","0","0","0","476","3","0","2","0","0","0","1","0","1","2","0","0","0","1","0","0","0","8","0","0","0","3","0","1","0","0","0","10","0","0","0","0","6","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","36","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","132","0","5","0","108","0","0","0","0","2","0","61","2","0","0","2","0","42","11","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1095.0","13319/13198/13079","--/11325/--",NA,"0","0","0","2","0","0","0","0","0","0","24","0","0","4","0","0","0","560","1","0","3","6","0","0","1","0","0","2","0","0","0","0","4","0","0","4","0","3","1","11","0","0","0","0","0","18","0","0","1","1","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","11329","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","125","0","1","2","116","0","0","0","0","6","0","41","1","0","0","2","1","33","7","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1100.0","13346/13221/13094","--/11348/--",NA,"0","0","0","0","0","0","0","0","0","3","20","0","0","3","0","5","0","634","0","0","1","0","0","0","2","0","0","1","0","1","0","1","8","1","0","5","0","1","0","5","0","1","0","0","0","21","0","0","1","1","12","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","120","0","4","0","99","0","0","0","0","2","0","54","4","0","0","0","0","42","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1105.0","13378/13244/13107","--/11370/--",NA,"0","0","0","0","0","0","0","0","0","2","18","0","0","10","0","1","0","668","1","0","5","0","0","0","1","0","0","3","0","0","0","0","1","2","0","6","0","4","0","16","0","0","0","0","0","24","0","0","0","0","6","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","47","11329","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","127","0","5","0","91","0","0","0","1","3","0","45","3","0","0","4","1","37","7","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1110.0","13409/13284/13157","--/11415/--",NA,"0","0","1","0","0","0","0","0","0","2","26","0","0","5","0","2","0","620","2","0","2","0","0","0","3","0","0","2","0","1","0","0","6","3","0","9","0","0","0","10","0","0","0","0","0","15","0","0","2","1","4","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","147","0","3","1","102","0","0","0","0","6","0","82","12","0","0","0","0","58","10","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1115.0","13446/13324/13202","--/11460/--",NA,"0","0","2","1","0","0","0","0","0","0","22","0","0","7","0","0","0","663","2","0","5","0","0","0","2","0","0","3","0","0","0","0","5","1","0","3","0","2","0","10","0","0","0","0","0","22","0","0","0","1","7","5","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","64","11329","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","150","0","8","0","119","0","0","0","0","6","0","107","7","1","0","0","0","35","9","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1120.0","13494/13365/13242","--/11505/--",NA,"0","0","0","0","0","0","0","0","0","0","23","0","0","4","0","1","0","566","1","0","1","1","0","0","5","0","0","0","0","0","0","0","1","3","0","9","0","2","0","8","0","2","0","0","0","21","0","0","0","0","5","2","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","38","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","152","0","6","0","91","0","0","0","0","3","0","64","4","0","0","1","0","42","11","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1125.0","13547/13405/13273","--/11550/--",NA,"0","0","0","3","0","0","0","0","0","0","7","0","0","6","0","1","0","590","1","0","1","2","0","0","1","0","0","5","0","0","0","0","0","3","0","6","0","0","0","8","0","0","0","0","0","10","0","0","0","1","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","11329","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","2","0","0","1","0","106","0","3","0","100","0","0","0","0","3","0","58","3","1","0","0","0","24","11","0","1","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1130.0","13597/13445/13297","--/11595/--",NA,"0","0","0","0","0","0","0","0","0","0","13","0","0","10","0","0","0","632","2","0","1","1","0","0","3","0","0","2","0","0","0","0","4","0","0","7","0","0","0","14","0","1","0","0","0","21","0","0","2","1","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","11329","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","120","0","6","0","96","0","0","0","0","4","0","87","3","1","0","0","0","49","17","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1135.0","13646/13485/13319","--/11640/--",NA,"0","0","0","0","0","0","0","0","0","1","11","0","0","16","0","1","0","473","3","0","7","2","0","0","3","0","0","10","0","0","0","0","0","7","0","7","0","0","0","12","0","0","0","0","0","11","0","0","2","0","9","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","60","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","126","0","10","0","89","0","0","0","0","2","0","80","6","0","0","0","0","38","11","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1140.0","13702/13525/13343","--/11685/--",NA,"0","0","0","3","0","0","0","0","0","0","25","0","0","13","0","1","0","485","2","0","5","2","0","0","4","0","0","4","0","0","0","0","5","14","0","3","0","0","0","14","0","0","0","0","0","35","0","0","0","0","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","2","0","0","0","192","0","6","0","90","0","0","0","0","3","0","71","4","1","0","0","0","58","20","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1145.0","13760/13565/13365","--/11730/--",NA,"0","0","0","0","0","0","0","0","0","0","2","0","0","13","0","3","0","251","0","0","10","0","1","0","4","0","0","4","0","0","0","0","1","7","0","13","0","0","0","19","0","1","0","0","0","21","0","1","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","57","11329","0","1","0","0","0","1","0","0","0","0","0","0","0","3","0","3","0","0","0","0","196","0","4","0","135","0","0","0","0","5","0","60","7","0","0","0","0","45","10","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1150.0","13820/13605/13385","--/11775/--",NA,"0","0","0","2","0","0","0","0","0","0","9","0","0","10","0","2","0","361","0","0","8","1","0","0","4","0","0","2","0","0","0","0","4","12","0","7","0","0","0","24","0","0","0","0","0","10","0","0","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","55","11329","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","205","0","0","0","123","0","0","0","0","1","0","77","4","0","0","0","0","35","13","0","1","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1155.0","13879/13645/13400","--/11820/--",NA,"0","0","0","3","0","0","0","0","0","2","4","0","0","22","0","1","0","437","4","0","9","3","0","0","7","0","0","10","0","1","0","0","0","28","0","18","0","0","0","25","0","0","0","0","0","24","0","0","1","0","11","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","83","11329","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","2","0","1","0","274","0","6","0","181","0","0","0","0","10","0","110","15","2","0","0","0","63","8","1","1","0","1","0","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1159.0","13927/13677/13412","--/11856/--",NA,"0","0","1","1","0","0","0","0","0","4","2","0","0","19","0","5","0","396","2","0","13","2","0","0","5","0","0","4","0","0","0","0","1","17","0","14","0","0","0","16","0","0","0","0","0","38","0","0","0","0","11","7","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","42","11329","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","274","0","4","0","154","0","0","0","0","6","0","95","7","0","0","0","0","45","9","1","0","1","1","0","0","0","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"1160.0","13940/13685/13416","--/11865/--",NA,"0","0","0","1","0","0","0","0","0","1","3","0","0","15","0","2","0","232","2","0","12","0","0","0","2","0","1","5","0","0","0","0","4","34","0","13","0","0","0","19","0","0","0","0","0","26","0","0","0","1","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","71","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","186","0","5","1","123","0","0","0","0","5","0","75","2","1","0","0","0","30","10","0","1","2","2","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1162.5","13970/13705/13423","--/11888/--",NA,"0","0","0","1","0","0","0","0","0","3","9","0","0","13","0","4","0","350","0","0","24","5","0","0","2","0","1","11","0","0","0","0","0","42","0","22","0","0","1","14","0","1","0","0","0","34","0","0","1","0","11","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","87","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","219","0","2","0","155","0","0","0","0","9","0","49","4","0","0","0","0","44","15","1","1","2","0","0","0","0","0","0","4","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"1164.0","13987/13717/13426","--/11901/--",NA,"0","0","0","5","0","0","0","0","0","3","12","0","0","63","0","7","0","252","4","0","52","3","0","0","11","0","1","29","0","0","0","0","8","89","0","56","0","1","2","25","0","0","1","0","0","65","0","0","0","0","16","3","3","0","1","0","0","0","4","0","0","0","0","3","0","1","0","0","115","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","7","3","0","0","0","220","0","7","0","396","0","0","0","0","14","0","85","24","3","0","0","0","95","20","0","3","3","0","0","0","0","0","0","2","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0"
