"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Acer","Alchemilla t.","Algae","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Arum","Asteroideae undif.","Betula","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Buxus","Campanulaceae","Cannabaceae undif.","Carya","Caryophyllaceae undif.","Celtis","Centaurea","Centranthus t.","Ceratonia","Cichorieae","Cistaceae","Convolvulaceae","Cornus","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Echinops","Ephedra","Euphorbia t.","Fabaceae Undif.","Fagus","Fern","Filipendula t.","Fraxinus","Genisteae","Gentiana t.","Hedera","HippophaÃ« rhamnoides","Hypericum undif.","Indeterminable","Indeterminable (immature)","Juglans","Lamiaceae undif.","Lemnaceae","Ligustrum","Linum t.","Loranthus","Lycopodiella-type","Lycopodium spike","Lythrum","Menyanthes","Mercurialis","Myriophyllum undif.","Olea t.","Ononis t.","Papaver t.","Paronychieae","Petaloid monocot","Phillyrea","Picea","Pinus undif.","Pistacia","Plantago","Platanus","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Populus","Potamogeton","Potentilla t.","Pterocarya","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosa t.","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Scrophulariaceae undif.","Selaginella willdenowii","Solanaceae undif.","Sparganium","Spiniferites cruciformis","Taxus","Thalictrum","Tilia","Trifolium t.","Typha","Ulmus t.","Unknown","Urtica t.","Vaccinium","Valeriana t.","Vitis"
"3100.0",NA,NA," 355.3","   0.0","   0.0","   0.0"," 301.0","  13.0","  10.0","   0.0","  16.0","   0.0","   9.0","   0.0","  21.0","   0.0","   6.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   9.0","  16.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","  45.0","  25.0","   5.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","  42.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 127.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  36.0","   3.0","  16.0","   3.0","   0.0","  61.0","  58.0","   0.0","   0.0","   5.0","   0.0","   0.0"," 108.0","   4.0","   2.0","   0.0","   0.0","   5.0","   2.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0","  20.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   4.0","  25.0","   0.0","   0.0"
"3216.0",NA,NA," 367.3","   1.0","   0.0","   0.0"," 255.0","  19.0","  12.0","   0.0","  12.0","   0.0","   9.0","   0.0","  15.0","   0.0","   4.0","   0.0","   0.0","   4.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  15.0","   1.0","   0.0","   0.0","  12.0","   4.0","  10.0","   0.0","   0.0","   2.0","   0.0","   0.0","  30.0","  29.0","   2.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 150.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","  30.0","   3.0","  22.0","   1.0","   0.0","  78.0","  53.0","   2.0","   0.0","   3.0","   0.0","   0.0"," 121.0","   4.0","   3.0","   4.0","   0.0","   3.0","   6.0","   4.0","   0.0","   3.0","   0.0","   0.0","   0.0","  15.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","  10.0","   0.0","   0.0","  14.0","   0.0","   2.0"
"3333.0",NA,NA," 379.3","   0.0","   0.0","   0.0"," 256.0","  13.0","   7.0","   1.0","  16.0","   0.0","  13.0","   0.0","   9.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   5.0","   0.0","   0.0","  21.0","   0.0","   0.0","   0.0","  15.0","   7.0","  19.0","   0.0","   0.0","   0.0","   0.0","   0.0","  35.0","  41.0","   5.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","  38.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 172.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","  55.0","   3.0","  17.0","   1.0","   0.0","  59.0","  42.0","   8.0","   0.0","   1.0","   0.0","   0.0","  99.0","   4.0","   0.0","   2.0","   0.0","   3.0","   4.0","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","  17.0","   0.0","   2.0"
"3449.0",NA,NA," 391.3","   1.0","   0.0","   0.0"," 309.0","  14.0","   6.0","   2.0","   8.0","   0.0","  21.0","   0.0","  17.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   8.0","   8.0","  11.0","   0.0","   0.0","   0.0","   0.0","   0.0","  35.0","  67.0","   7.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  42.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 110.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","  65.0","   0.0","   8.0","   2.0","   0.0","  67.0","  33.0","   2.0","   0.0","   7.0","   0.0","   0.0"," 139.0","   3.0","   2.0","   2.0","   0.0","   4.0","   5.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   5.0","   0.0","   1.0","  14.0","   0.0","   2.0"
"3566.0",NA,NA," 403.3","   0.0","   0.0","   0.0"," 334.0","  15.0","   3.0","   0.0","   2.0","   0.0","   0.0","   0.0","  29.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   1.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","  51.0","   4.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  22.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 131.0","   0.0","   3.0","   9.0","   0.0","   9.0","   5.0","   1.0","   0.0","   3.0","   0.0","   0.0"," 306.0","   1.0","   3.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   6.0","   0.0","   2.0","   6.0","   0.0","   0.0"
"3678.0",NA,NA," 415.3","   0.0","   0.0","   0.0"," 257.0","  19.0","   4.0","   0.0","   6.0","   0.0","   1.0","   0.0","  29.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   6.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  27.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  30.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0"," 153.0","   1.0","   8.0","   3.0","   0.0","  14.0","   4.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 239.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   3.0","   0.0","   1.0"
"3759.0",NA,NA," 427.3","   1.0","   0.0","   0.0"," 233.0","  10.0","   5.0","   0.0","   5.0","   0.0","   2.0","   0.0","  15.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   6.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","  23.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  26.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0"," 144.0","   1.0","   3.0","   1.0","   0.0","  13.0","   6.0","   0.0","   0.0","   5.0","   0.0","   0.0"," 239.0","   1.0","   0.0","   0.0","   0.0","   1.0","   3.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   7.0","   0.0","   2.0"
"3829.0",NA,NA," 437.8","   0.0","   0.0","   0.0"," 426.0","   7.0","   3.0","   0.0","   5.0","   0.0","   1.0","   0.0","  20.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","  15.0","   3.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  32.0","  12.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  26.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0"," 126.0","   1.0","   4.0","   2.0","   0.0","  17.0","  10.0","   0.0","   0.0","   2.0","   0.0","   0.0"," 242.0","   2.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   4.0","   0.0","   1.0"
"3909.0",NA,NA," 449.8","   0.0","   0.0","   0.0"," 270.0","   5.0","   8.0","   0.0","  11.0","   0.0","   4.0","   0.0","  18.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","  17.0","  14.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","  44.0","  18.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  89.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  74.0","   0.0","   4.0","   1.0","   0.0","  18.0","  15.0","   1.0","   0.0","   1.0","   0.0","   0.0"," 257.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   5.0","   0.0","   5.0"
"4018",NA,NA," 465","   3","   0","   0","  61","   6","  15","   0","  11","   0","   4","   0","  22","   0","   0","   0","   0","   0","   0","   1","   0","   4","   0","   0","  13","   1","   0","   0","   2","  16","  12","   0","   0","   0","   0","   1","  27","  26","   2","   4","   0","   0","   1","   0","   0","  50","   0","   0","   0","   0","   0","   0","   0","   0"," 241","   0","   0","   0","   0","   3","   0","   2","   0","   1","   4","   1","  25","   2","  12","   0","   1","  75","   9","   4","   0","   0","   0","   0"," 194","   1","   2","   0","   0","   0","   3","   1","   0","   2","   1","   0","   1","   4","   0","   0","   1","   2","   0","   0","   6","   0","   0","   3","   0","   2"
"4172.0000",NA,NA," 485.0000","   7.0000","   0.0000","   0.0000"," 197.0000","   8.0000","   5.0000","   1.0000","   9.0000","   0.0000","   2.0000","   3.0000","  20.0000","   0.0000","   2.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   1.0000","   0.0000","   0.0000","   9.0000","   0.0000","   0.0000","   0.0000","   6.0000","   9.0000","  12.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","  54.0000","  17.0000","   3.0000","   2.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","  37.0000","   0.0000","   2.0000","   1.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000"," 109.3333","   0.0000","   0.0000","   0.0000","   0.0000","   8.0000","   0.0000","   1.0000","   0.0000","   0.0000","   1.0000","   0.0000","  37.0000","   1.0000","  24.0000","   0.0000","   0.0000","  50.0000","   4.0000","   0.0000","   0.0000","   1.0000","   0.0000","   0.0000"," 201.0000","   2.0000","   1.0000","   0.0000","   0.0000","   1.0000","   3.0000","   3.0000","   0.0000","   3.0000","   0.0000","   0.0000","   0.0000","   5.0000","   0.0000","   0.0000","   0.0000","   2.0000","   0.0000","   0.0000","   2.0000","   0.0000","   0.0000","   8.0000","   0.0000","   1.0000"
"4322.0",NA,NA," 504.5","   8.0","   0.0","   0.0"," 401.0","   9.0","   3.0","   1.0","   2.0","   0.0","   4.0","   0.0","  48.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   3.0","   2.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  52.0","   3.0","   0.0","   3.0","   0.0","   0.0","   1.0","   0.0","   0.0","  35.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  33.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0"," 126.0","   2.0","   8.0","   1.0","   0.0","  21.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 182.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   4.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   3.0","   0.0","   0.0","   3.0","   0.0","   1.0"
"4480.00000",NA,NA," 525.00000","   3.00000","   0.00000","   0.00000"," 316.00000","   7.00000","  11.00000","   0.00000","  12.00000","   0.00000","   4.00000","   5.00000","  15.00000","   0.00000","   2.00000","   0.00000","   0.00000","   1.00000","   0.00000","   1.00000","   0.00000","   1.00000","   0.00000","   0.00000","   4.00000","   1.00000","   0.00000","   0.00000","   8.00000","   9.00000","   8.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  45.00000","   7.00000","   1.00000","   6.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  41.00000","   2.00000","   0.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  47.66667","   0.00000","   0.00000","   0.00000","   0.00000","  35.00000","   0.00000","   0.00000","   0.00000","   0.00000","   4.00000","   0.00000","  27.00000","   5.00000","   5.00000","   3.00000","   0.00000","  39.00000","   8.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000"," 201.00000","   2.00000","   0.00000","   0.00000","   0.00000","   2.00000","   1.00000","   3.00000","   0.00000","   4.00000","   0.00000","   0.00000","   0.00000","   3.00000","   0.00000","   0.00000","   1.00000","   8.00000","   0.00000","   0.00000","   3.00000","   0.00000","   0.00000","   4.00000","   0.00000","   6.00000"
"4539",NA,NA," 532","   4","   1","   0"," 331","  14","   1","   0","   5","   0","   7","   3","  20","   0","   0","   0","   0","   0","   0","   1","   0","   2","   0","   0","   5","   1","   0","   0","   5","   6","  14","   0","   0","   0","   0","   0","  48","  11","   1","   7","   0","   0","   0","   0","   0","  43","   0","   0","   2","   0","   0","   0","   0","   0","  31","   0","   0","   0","   0","  29","   0","   0","   0","   0","   6","   0","  32","   3","   6","   3","   0","  42","   6","   2","   0","   2","   0","   0"," 203","   6","   2","   0","   0","   0","   0","   2","   0","   4","   0","   0","   0","   9","   0","   0","   1","   2","   0","   0","   3","   0","   0","   5","   0","   7"
"4651",NA,NA," 545","   9","   0","   0"," 236","   8","   6","   0","  12","   0","   1","   5","  25","   0","   1","   0","   0","   0","   0","   1","   0","   1","   0","   0","   1","   0","   0","   0","   7","   3","   6","   0","   0","   0","   0","   0","  65","  11","   0","   4","   0","   0","   0","   0","   0","  36","   1","   1","   0","   0","   0","   0","   0","   0","  41","   0","   0","   0","   0","  26","   0","   0","   0","   0","   5","   0","  53","   0","   4","   0","   0","  36","   5","   1","   0","   1","   0","   0"," 212","   2","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   7","   0","   0","   1","   3","   0","   0","   7","   0","   0","   3","   0","   3"
"4772.00000",NA,NA," 559.00000","  11.00000","   0.00000","   0.00000"," 178.00000","   8.00000","   2.00000","   0.00000","   2.00000","   0.00000","   4.00000","   1.00000","  31.00000","   0.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   7.00000","   0.00000","   0.00000","   0.00000","   9.00000","  10.00000","   5.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  44.00000","  14.00000","   2.00000","   1.00000","   0.00000","   0.00000","   2.00000","   0.00000","   0.00000","  65.00000","   0.00000","   0.00000","   2.00000","   2.00000","   0.00000","   0.00000","   0.00000","   0.00000","  91.33334","   0.00000","   0.00000","   0.00000","   0.00000","  14.00000","   0.00000","   2.00000","   0.00000","   0.00000","   6.00000","   1.00000","  67.00000","   2.00000","  11.00000","   1.00000","   0.00000","  60.00000","  10.00000","   2.00000","   0.00000","   2.00000","   0.00000","   0.00000"," 165.00000","   2.00000","   0.00000","   0.00000","   0.00000","   0.00000","   3.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  10.00000","   0.00000","   0.00000","   1.00000","   1.00000","   0.00000","   0.00000","   8.00000","   0.00000","   0.00000","   5.00000","   0.00000","   2.00000"
"4875",NA,NA," 571","  24","   0","   0"," 100","   3","   1","   2","   7","   0","   1","   1","  13","   0","   1","   1","   0","   0","   0","   1","   1","   0","   0","   0","   3","   0","   0","   0","   5","   0","   5","   0","   0","   0","   0","   0","  44","   6","   1","   2","   0","   0","   0","   0","   1","  58","   0","   0","   0","   0","   0","   0","   0","   0","  25","   0","   0","   1","   0","  10","   0","   0","   0","   0","   6","   0"," 118","   1","   0","   0","   0","  41","   0","   0","   0","   0","   0","   0"," 204","   0","   1","   0","   0","   1","   1","   0","   0","   1","   0","   0","   0","   1","   0","   0","   0","   7","   0","   0","   6","   0","   0","   0","   0","   3"
"5134",NA,NA," 601","  10","   0","   0"," 188","   2","   5","   0","  11","   0","   5","   0","  14","   0","   1","   0","   0","   0","   0","   2","   0","   1","   0","   0","   2","   0","   0","   0","   6","   7","   5","   0","   0","   0","   0","   0","  35","   3","   0","   0","   0","   0","   0","   0","   0","  81","   1","   0","   0","   0","   0","   0","   0","   0","  21","   0","   0","   0","   0","   2","   0","   0","   0","   0","   5","   2"," 133","   0","   0","   3","   0","  30","   1","   0","   0","   0","   0","   0"," 255","   1","   2","   0","   0","   0","   1","   1","   0","   2","   0","   0","   0","   2","   0","   4","   0","   2","   0","   0","   3","   0","   0","   1","   0","   2"
"5315.00000",NA,NA," 622.00000","   4.00000","   0.00000","   0.00000"," 187.00000","   3.00000","   3.00000","   0.00000","   2.00000","   0.00000","   2.00000","   1.00000","   9.00000","   0.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   2.00000","   0.00000","   0.00000","   0.00000","   2.00000","   3.00000","   5.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  32.00000","   7.00000","   1.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  43.00000","   0.00000","   0.00000","   2.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  16.66667","   0.00000","   0.00000","   0.00000","   1.00000","   4.00000","   0.00000","   0.00000","   0.00000","   0.00000","   1.00000","   0.00000","  90.00000","   0.00000","   2.00000","   0.00000","   0.00000","  17.00000","   4.00000","   0.00000","   0.00000","   1.00000","   0.00000","   0.00000"," 302.00000","   2.00000","   1.00000","   0.00000","   0.00000","   1.00000","   0.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   2.00000","   0.00000","   0.00000","   0.00000","   5.00000","   0.00000","   0.00000","   4.00000","   0.00000","   1.00000","   0.00000","   0.00000","   1.00000"
"5565",NA,NA," 651","  12","   1","   0"," 259","   2","   5","   2","   6","   0","   2","   4","  13","   0","   1","   0","   0","   0","   0","   1","   1","   0","   0","   0","   4","   0","   0","   0","   3","   4","  11","   0","   0","   0","   0","   0","  35","  15","   1","   4","   0","   0","   2","   0","   1","  55","   2","   0","   0","   0","   0","   0","   0","   1","  60","   0","   0","   0","   0","   7","   0","   0","   0","   0","   3","   0","  77","   2","   3","   1","   0","  51","   2","   0","   1","   1","   1","   0"," 255","   0","   0","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   7","   0","   0","   4","   0","   1","   0","   0","   4"
"5854.00000",NA,NA," 678.00000","  11.00000","   0.00000","   0.00000"," 297.00000","   3.00000","   3.00000","   0.00000","   7.00000","   0.00000","   2.00000","   1.00000","  32.00000","   0.00000","   2.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   2.00000","   1.00000","   0.00000","   0.00000","   6.00000","   1.00000","   2.00000","   0.00000","   0.00000","   1.00000","   0.00000","   0.00000","  61.00000","   1.00000","   2.00000","   2.00000","   0.00000","   0.00000","   1.00000","   0.00000","   0.00000","  38.00000","   0.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  30.66667","   0.00000","   0.00000","   0.00000","   0.00000","   7.00000","   0.00000","   0.00000","   0.00000","   0.00000","   2.00000","   0.00000","  40.00000","   3.00000","   2.00000","   1.00000","   0.00000","  38.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000"," 247.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   1.00000","   0.00000","   1.00000","   1.00000","   1.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  11.00000","   0.00000","   0.00000","   5.00000","   0.00000","   1.00000","   0.00000","   0.00000","   0.00000"
"6120",NA,NA," 698","   6","   0","   0"," 156","   3","   0","   0","  11","   0","   3","   3","  20","   0","   1","   0","   0","   2","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   5","  13","   7","   0","   0","   0","   0","   0","  45","   8","   0","   4","   0","   0","   1","   0","   0","  42","   0","   1","   0","   0","   0","   0","   0","   0","  21","   0","   0","   0","   0","   4","   0","   0","   0","   0","   1","   0","  35","   1","   4","   0","   0","  30","   0","   0","   0","   1","   0","   1"," 312","   0","   1","   0","   1","   0","   5","   0","   0","   0","   0","   0","   0","   4","   0","   0","   1","   6","   0","   1","   5","   6","   2","   0","   0","   2"
"6386.00000",NA,NA," 718.00000","   5.00000","   0.00000","   0.00000","  81.00000","   1.00000","   4.00000","   0.00000","   7.00000","   0.00000","   4.00000","   0.00000","  18.00000","   0.00000","   2.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  10.00000","   0.00000","   0.00000","   0.00000","  10.00000","  27.00000","   2.00000","   0.00000","   0.00000","   0.00000","   0.00000","   0.00000","  67.00000","   5.00000","   1.00000","   5.00000","   0.00000","   0.00000","   1.00000","   0.00000","   0.00000","  42.00000","   1.00000","   0.00000","   1.00000","   0.00000","   0.00000","   1.00000","   0.00000","   0.00000","  53.66667","   0.00000","   0.00000","   0.00000","   0.00000","   1.00000","   0.00000","   1.00000","   0.00000","   0.00000","   1.00000","   0.00000","  11.00000","   1.00000","   1.00000","   1.00000","   0.00000","  51.00000","   5.00000","   1.00000","   0.00000","   2.00000","   0.00000","   0.00000"," 253.00000","   1.00000","   0.00000","   0.00000","   0.00000","   3.00000","   1.00000","   2.00000","   0.00000","   1.00000","   1.00000","   0.00000","   0.00000","   3.00000","   0.00000","   0.00000","   0.00000","   3.00000","   0.00000","   0.00000","   1.00000","   0.00000","   0.00000","   1.00000","   0.00000","   1.00000"
"6520.0000",NA,NA," 728.0000","  10.0000","   0.0000","   0.0000"," 216.0000","   5.0000","   9.0000","   4.0000","  18.0000","   0.0000","  10.0000","   2.0000","  42.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   2.0000","   0.0000","   0.0000","   0.0000","   0.0000","  39.0000","   0.0000","   0.0000","   0.0000","  27.0000","  18.0000","  18.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","  55.0000","  14.0000","   4.0000","   6.0000","   0.0000","   0.0000","   0.0000","   0.0000","   2.0000"," 102.0000","   0.0000","   0.0000","   1.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000"," 141.6667","   0.0000","   0.0000","   0.0000","   2.0000","   1.0000","   0.0000","   1.0000","   0.0000","   0.0000","   2.0000","   0.0000","  15.0000","   5.0000","   7.0000","   0.0000","   0.0000"," 108.0000","   9.0000","   4.0000","   0.0000","   2.0000","   0.0000","   0.0000"," 207.0000","   2.0000","   1.0000","   1.0000","   0.0000","   1.0000","   0.0000","   2.0000","   0.0000","   4.0000","   0.0000","   0.0000","   0.0000","  24.0000","   0.0000","   1.0000","   0.0000","  11.0000","   0.0000","   1.0000","   4.0000","   0.0000","   1.0000","   0.0000","   0.0000","   2.0000"
"6653.0000",NA,NA," 738.0000","   8.0000","   0.0000","   0.0000","  40.0000","   2.0000","   7.0000","   2.0000","  13.0000","   0.0000","   5.0000","   4.0000","  11.0000","   0.0000","   1.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   1.0000","   0.0000","   0.0000","  23.0000","   1.0000","   1.0000","   0.0000","  11.0000","  16.0000","   6.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","  17.0000","  12.0000","   1.0000","   2.0000","   0.0000","   0.0000","   0.0000","   0.0000","   1.0000","  63.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000"," 141.6667","   0.0000","   0.0000","   1.0000","   0.0000","   2.0000","   0.0000","   3.0000","   0.0000","   0.0000","   1.0000","   0.0000","  28.0000","   2.0000","   2.0000","   1.0000","   0.0000","  50.0000","   6.0000","   1.0000","   0.0000","   1.0000","   0.0000","   0.0000"," 271.0000","   0.0000","   0.0000","   0.0000","   1.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","   5.0000","   0.0000","   0.0000","   0.0000","   6.0000","   0.0000","   0.0000","   1.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000"
