"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Acacia t.","Acanthus","Acer","Aesculus","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Apium t.","Artemisia","Asphodelus t.","Asteroideae undif.","Boraginaceae undif.","Brassicaceae","Campanulaceae","Cannabis","Cardueae undif.","Carpinus","Carya","Caryophyllaceae undif.","Casuarina","Cedrus","Celtis","Centaurea","Ceratonia","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Echinops","Echium t.","Elaeagnus","Ephedra","Erica t.","Erodium","Eucalyptus","Euphorbiaceae undif.","Fabaceae Undif.","Fagus","Fern","Fern-Equisetophyta","Fraxinus","Galium t.","Geranium","Hypericum undif.","Indeterminable","Juglans","Lamiaceae undif.","Lemnaceae","Linum t.","Lycopodium spike","Lythrum","Mercurialis","Myriophyllum undif.","Olea t.","Onagraceae","Ononis t.","Papaver t.","Paronychieae","Persicaria t.","Petaloid monocot","Phillyrea","Picea","Pinus undif.","Pistacia","Plantago","Platanus","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Polypodiophyta (trilete)","Populus","Potamogeton","Potentilla t.","Prunus t.","Quercus deciduous","Quercus evergreen","Quercus undif.","Ranunculaceae undif.","Rhamnus","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sambucus","Sarcopoterium","Scrophulariaceae undif.","Searsia","Secale","Solanum","Tamarix","Thalictrum","Theligonum","Thymelaeaceae undif.","Tilia","Trifolium t.","Typha","Ulmus t.","Urtica t.","Vitis","Zea","Ziziphus/Paliurus"
"4334.1",NA,NA," 420.5","   0.0","   0.0","   0.0","   0.0","   0.0","  43.0","   0.0","   0.0","  18.0","   0.0","   4.0","   0.0","   8.0","   0.0","  12.0","   0.0","   1.0","   1.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","  13.0","   1.0","   0.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  85.0","   0.0","   0.0","  15.0","  15.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  10.0","   4.0","   4.0","   2.0","   0.0","  76.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 819.0"," 104.0","   7.0","   6.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"4472.1",NA,NA," 425.5","   0.0","   0.0","   0.0","   0.0","   0.0","  42.0","   0.0","   0.0","  13.0","   0.0","   1.0","   0.0","   3.0","   1.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","   0.0","  83.0","   1.0","   0.0","  15.0","  23.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   8.0","   3.0","   0.0","   0.0","   0.0","  56.0","   5.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0"," 750.0","  77.0","   4.0","   4.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0"
"4611.7",NA,NA," 430.5","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  31.0","   0.0","   2.0","   0.0","   3.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0"," 104.0","   0.0","   0.0","  52.0","  33.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   4.0","   4.0","   0.0","   0.0","  98.0","   3.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 699.0","  95.0","   6.0","   8.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0"
"4742.9",NA,NA," 435.5","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  35.0","   0.0","   5.0","   0.0","   9.0","   2.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   2.0","   0.0","   0.0"," 121.0","   0.0","   0.0","  67.0","  58.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   1.0","   0.0","   4.0","   6.0","   1.0","   0.0","   0.0","  72.0","   3.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 780.0","  81.0","   0.0","  12.0","   0.0","   1.0","   3.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"4875.1",NA,NA," 440.5","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  23.0","   0.0","   9.0","   0.0","   8.0","   0.0","  11.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   3.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0"," 124.0","   0.0","   0.0"," 180.0"," 105.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   2.0","   0.0","   2.0","   8.0","   2.0","   0.0","   0.0","  95.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 632.0","  58.0","   4.0","  32.0","   0.0","   1.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"5007.2",NA,NA," 445.5","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0","   0.0","   7.0","   0.0","   6.0","   1.0","  10.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","  99.0","   0.0","   0.0"," 210.0"," 111.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   1.0","   0.0","   7.0","   7.0","   4.0","   0.0","   0.0","  90.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 651.0","  70.0","   4.0","  22.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"5145.5",NA,NA," 450.5","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  22.0","   0.0","  12.0","   0.0","   4.0","   0.0","   5.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  75.0","   0.0","   0.0"," 156.0"," 105.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   5.0","   4.0","   1.0","   0.0","   0.0","  86.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 682.0","  36.0","   2.0","  11.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"5285.8",NA,NA," 455.5","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  34.0","   0.0","   8.0","   0.0","   6.0","   1.0","   9.0","   0.0","   2.0","   1.0","   0.0","   1.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","   1.0","  91.0","   0.0","   0.0"," 122.0","  86.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   2.0","   5.0","   1.0","   0.0"," 103.0","  14.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 723.0","  60.0","   1.0","  11.0","   0.0","   1.0","   3.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"5391.3",NA,NA," 459.5","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  17.0","   0.0","   2.0","   0.0","   7.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   1.0","  98.0","   0.0","   0.0"," 105.0","  92.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   7.0","   1.0","   3.0","   0.0","   0.0","  31.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0"," 730.0","  44.0","   0.0","  22.0","   0.0","   1.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"5433.4",NA,NA," 462.5","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","  43.0","   0.0","   9.0","   0.0","   8.0","   1.0","   8.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","  97.0","   0.0","   0.0"," 135.0","  87.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   3.0","   3.0","   3.0","   1.0","   0.0","  58.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 692.0","  33.0","   5.0","  26.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"5457.0",NA,NA," 464.5","   0.0","   0.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","  36.0","   0.0","   5.0","   0.0","   9.0","   1.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  88.0","   0.0","   0.0"," 114.0","  90.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   6.0","   8.0","   1.0","   1.0","   0.0","  55.0","  10.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 753.0","  48.0","   2.0","  26.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"5468.4",NA,NA," 465.5","   0.0","   0.0","   0.0","   0.0","   0.0","  19.0","   0.0","   0.0","  41.0","   0.0","   1.0","   0.0","   8.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","  57.0","   0.0","   0.0"," 111.0","  93.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   8.0","   7.0","   1.0","   0.0","   0.0","  42.0","   9.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 708.0","  20.0","   2.0","  14.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"5490.9",NA,NA," 467.5","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","  33.0","   0.0","  10.0","   0.0","  10.0","   0.0","   5.0","   0.0","   2.0","   1.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0"," 110.0","   0.0","   0.0"," 150.0","  67.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   5.0","   3.0","   0.0","   0.0","  62.0","   6.0","   1.0","   1.0","   0.0","   4.0","   0.0","   0.0"," 743.0","  34.0","   4.0","  23.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"5524.5",NA,NA," 470.5","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","  32.0","   0.0","   5.0","   1.0","   5.0","   0.0","   5.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","  89.0","   0.0","   0.0"," 169.0","  67.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   5.0","   7.0","   0.0","   0.0","   0.0","  61.0","   6.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0"," 743.0","  53.0","   0.0","  24.0","   0.0","   0.0","   2.0","   1.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"5580.6",NA,NA," 475.5","   0.0","   0.0","   0.0","   0.0","   0.0","  24.0","   0.0","   0.0","  50.0","   0.0","   4.0","   0.0","   9.0","   0.0","   6.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   1.0","   0.0","   7.0","   1.0","   0.0","   1.0","   1.0","  12.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   5.0","   0.0","   2.0","   0.0","   0.0"," 117.0","   0.0","   0.0"," 438.0","  38.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   2.0","   0.0","   7.0","   5.0","   1.0","   1.0","   0.0","  89.0","   5.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0"," 633.0","  95.0","   1.0","  22.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   2.0","   2.0","   0.0","   0.0","   0.0"
"5638.7",NA,NA," 480.5","   0.0","   0.0","   0.0","   0.0","   0.0","  67.0","   0.0","   1.0","  59.0","   0.0","   5.0","   0.0","   8.0","   0.0","   9.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   1.0","   2.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0"," 134.0","   0.0","   0.0"," 248.0","  40.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   3.0","   0.0","   3.0","   4.0","   1.0","   3.0","   0.0"," 132.0","   2.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 550.0","  95.0","   5.0","  18.0","   0.0","   0.0","   6.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"5695.4",NA,NA," 485.5","   0.0","   0.0","   0.0","   0.0","   0.0","  54.0","   0.0","   0.0","  37.0","   0.0","   4.0","   0.0","  19.0","   0.0","  17.0","   0.0","   3.0","   0.0","   0.0","   4.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","   0.0","   9.0","   1.0","   2.0","   0.0","   0.0","  19.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   6.0","   0.0","   7.0","   0.0","   0.0"," 228.0","   0.0","   0.0"," 614.0"," 118.0","   0.0","   0.0","   0.0","   5.0","   0.0","   1.0","   3.0","   0.0","   6.0","   8.0","   6.0","   1.0","   0.0"," 111.0","  24.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0"," 527.0"," 114.0","   0.0","  11.0","   0.0","   0.0","   8.0","   9.0","   1.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   1.0","   0.0","   0.0","   0.0","   1.0","   2.0","   1.0","   0.0","   0.0"
"5751.5",NA,NA," 490.5","   0.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","  32.0","   0.0","   5.0","   0.0","  11.0","   0.0","  12.0","   0.0","   1.0","   1.0","   0.0","   1.0","   3.0","   0.0","   3.0","   0.0","   0.0","   1.0","   2.0","   0.0","   5.0","   0.0","   0.0","   0.0","   1.0","   9.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0"," 150.0","   0.0","   0.0"," 750.0","  89.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   8.0","   0.0","   8.0","   7.0","   5.0","   0.0","   0.0"," 124.0","   7.0","   1.0","   0.0","   1.0","   4.0","   1.0","   0.0"," 618.0","  87.0","   2.0","  16.0","   0.0","   0.0","   8.0","   5.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   2.0","   1.0","   0.0","   4.0","   1.0","   0.0","   2.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0"
"5808.4",NA,NA," 495.5","   1.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","  16.0","   0.0","   5.0","   0.0","  14.0","   0.0","  11.0","   0.0","   5.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   4.0","   0.0","   0.0"," 277.0","   0.0","   0.0"," 847.0"," 137.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   7.0","   7.0","   3.0","   0.0","   0.0","  78.0","  12.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 629.0","  92.0","   3.0","   4.0","   0.0","   0.0","   8.0","  12.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"5863.6",NA,NA," 500.5","   0.0","   0.0","   0.0","   1.0","   0.0","  33.0","   0.0","   1.0","  48.0","   0.0","   6.0","   0.0","  15.0","   0.0","  16.0","   0.0","   7.0","   4.0","   2.0","   3.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","  11.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   2.0","   1.0","   0.0","   1.0","  12.0","   0.0","   2.0","   0.0","   0.0"," 240.0","   0.0","   0.0"," 530.0","  95.0","   0.0","   0.0","   1.0","   5.0","   0.0","   0.0","   5.0","   0.0","   8.0","   9.0","   7.0","   1.0","   0.0"," 117.0","   8.0","   0.0","   0.0","   1.0","   6.0","   0.0","   1.0"," 595.0"," 115.0","   6.0","   8.0","   0.0","   0.0","   4.0","   2.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0"
"5921.4",NA,NA," 505.5","   0.0","   0.0","   0.0","   0.0","   0.0","  73.0","   0.0","   1.0","  41.0","   0.0","   5.0","   0.0","  12.0","   0.0","   8.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   1.0","   0.0","   9.0","   0.0","   1.0","   1.0","   1.0","   8.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0"," 235.0","   0.0","   0.0","1119.0","  80.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   5.0","   0.0","   4.0","  10.0","   3.0","   0.0","   0.0","  72.0","   5.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0"," 644.0","  73.0","   2.0","  13.0","   0.0","   0.0","   3.0","  11.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0"
"5978.9",NA,NA," 510.5","   0.0","   0.0","   0.0","   1.0","   0.0","  10.0","   1.0","   1.0","  46.0","   0.0","  10.0","   0.0","   8.0","   0.0","  11.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0"," 113.0","   0.0","   0.0"," 651.0","  50.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   4.0","   0.0","   5.0","  12.0","   3.0","   0.0","   0.0"," 115.0","   3.0","   3.0","   0.0","   0.0","   6.0","   0.0","   0.0"," 645.0","  46.0","   4.0","  13.0","   0.0","   0.0","   8.0","   5.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   1.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0"
"6036.2",NA,NA," 515.5","   0.0","   0.0","   0.0","   0.0","   0.0","  63.0","   0.0","   2.0","  44.0","   1.0","   4.0","   0.0","  14.0","   1.0","   7.0","   0.0","   1.0","   0.0","   1.0","   1.0","   1.0","   0.0","   2.0","   0.0","   0.0","   0.0","   4.0","   0.0","   4.0","   0.0","   0.0","   1.0","   0.0","  15.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0"," 184.0","   0.0","   0.0"," 446.0","  73.0","   0.0","   0.0","   0.0","   4.0","   0.0","   1.0","   1.0","   0.0","   6.0","   8.0","   7.0","   1.0","   0.0"," 111.0","  19.0","   1.0","   0.0","   0.0","  19.0","   0.0","   0.0"," 671.0","  58.0","   0.0","  19.0","   0.0","   0.0","  10.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0"
