"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Acanthus","Acer","Aizoaceae t.","Alchemilla t.","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Anthoceros t.","Apiaceae undif.","Araceae","Arbutus","Artemisia","Asphodelus/Asphodeline","Asteroideae undif.","Atropa-type","Berberis-type","Betula","Betulaceae undif.","Brassicaceae","Bryonia","Buxus","Callitriche","Campanulaceae","Cannabaceae undif.","Cardueae undif.","Carya","Caryophyllaceae undif.","Castanea","Cedrus","Centaurea","Ceratonia","Cercis","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Crassulaceae","Cryptogramma-type","Cupressaceae","Cuscuta","Cyclamen","Cyperaceae","Dioscorea","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Euphorbia t.","Fabaceae Undif.","Fagus","Fern","Ficus","Fraxinus","Fumaria","Galium t.","Genisteae","Gentiana t.","Geranium","Hedera","Hypecoum","Hypericum undif.","Indeterminable","IsoÃ«tes","Juglans","Juncaceae","Lamiaceae undif.","Lavatera","Lemnaceae","Linum t.","Lotus t.","Lycopodium spike","Lythrum","Matthiola","Mercurialis","Morus","Myriophyllum spicatum/verticillatum t.","Myrtus","Nerium","Olea t.","Onagraceae","Ononis t.","Oxalis","Paeonia","Papaver t.","Persicaria t.","Petaloid monocot","Phillyrea","Pilularia","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Polypodium-type","Populus","Potamogeton","Potentilla t.","Primula","Prunus t.","Pteridophyta (monolete)","Punica granatum","Quercus deciduous","Quercus evergreen","Quercus undif.","Ranunculaceae undif.","Rhamnus","Ribes","Riccia-type","Rosa t.","Rosaceae undif.","Rumex subg. Emex","Rumex t.","Ruppia","Salix","Sambucus","Sarcopoterium","Saxifragaceae","Scrophulariaceae undif.","Secale","Smilax","Solanum","Spergularia t.","Sphagnum-type","Styrax","Tamarix","Taxus","Thalictrum","Theligonum","Thymelaeaceae undif.","Tilia","Trifolium t.","Typha","Ulmus t.","Urtica t.","Utricularia","Valeriana t.","Viburnum","Vicia/Lathyrus","Vitex","Vitis"
" 817.0",NA,NA,"  54.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   6.0","   0.0","   0.0","   2.0","   8.0","   0.0","   0.0","   6.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","  12.0","   1.0","   0.0","   1.0","   1.0","   0.0","   8.0","   2.0","   0.0","   9.0","   0.0","   0.0","   0.0","   2.0","   6.0","   0.0","   1.0","   2.0","   1.0","   1.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","  14.0","   1.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","1497.0","   0.0","   0.0","   9.0","   0.0","   1.0","   3.0","   0.0","  32.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   3.0","   0.0","   9.0","  22.0","  11.0","   1.0","  55.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","  58.0"," 131.0","  25.0","   2.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   1.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  26.0"
"912.0",NA,NA," 59.9","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  3.0","  0.0","  0.0","  0.0","  5.0","  0.0","  0.0","  4.0","  0.0","  5.0","  0.0","  0.0","  0.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  8.0","  1.0","  0.0","  0.0","  0.0","  0.0","  6.0","  0.0","  0.0","  5.0","  0.0","  0.0","  0.0","  1.0"," 10.0","  0.0","  0.0","  1.0","  0.0","  4.0","  0.0","  4.0","  0.0","  0.0","  1.0","  0.0","  0.0","  1.0","  0.0","  0.0"," 20.0","  3.0","  0.0","  0.0"," 16.0","  0.0","  0.0","  0.0","  0.0","633.0","  0.0","  0.0","  9.0","  0.0","  1.0","  2.0","  0.0"," 56.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  3.0","  0.0","  6.0","  7.0"," 10.0","  5.0"," 44.0","  7.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  1.0","  0.0"," 26.0","109.0"," 18.0","  2.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  6.0","  0.0","  0.0","  0.0"," 10.0","  0.0","  0.0","  3.0","  0.0","  0.0","  6.0","  0.0","  0.0","  0.0","  0.0","  2.0","  1.0","  1.0","  0.0","  0.0","  0.0","  7.0","  0.0","  0.0","  0.0","  0.0","  0.0","  2.0"," 16.0"
" 967.0",NA,NA,"  62.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   7.0","   0.0","   0.0","   2.0","  11.0","   0.0","   0.0","   5.0","   1.0","   6.0","   0.0","   0.0","   2.0","   0.0","  18.0","   0.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  18.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  11.0","   0.0","   1.0","   0.0","   3.0","   7.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   4.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","  12.0","   1.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","1727.0","   0.0","   0.0","   3.0","   0.0","   2.0","   4.0","   0.0","  23.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   6.0","  11.0","   0.0","  44.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","  34.0"," 205.0","  12.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","  30.0"
"1056.0",NA,NA,"  67.9","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   4.0","   5.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   5.0","   0.0","   6.0","   0.0","   0.0","   0.0","   2.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   2.0","   0.0","   0.0","   6.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","  15.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","  18.0","   0.0","   0.0","   0.0","   0.0"," 653.0","   0.0","   0.0","   6.0","   0.0","   2.0","   3.0","   0.0","  36.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   4.0","  14.0","   1.0","   3.0","  27.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   1.0","   0.0","  78.0"," 191.0","   8.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","  14.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  17.0"
"1156.0",NA,NA,"  73.9","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   7.0","   1.0","   1.0","   0.0","   1.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   8.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0"," 740.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","  56.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","  12.0","   3.0","   5.0","   1.0","  19.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","  17.0"," 124.0","  14.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","  13.0","   0.0","   4.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   3.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","  25.0"
"1238.0",NA,NA,"  79.3","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   4.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   7.0","   0.0","   0.0","   0.0","   1.0","   6.0","   2.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   2.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0"," 957.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  42.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","  15.0","  18.0","   2.0","  39.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  81.0"," 126.0","  13.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   4.0","   4.0"
"1366.0",NA,NA,"  88.6","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   2.0","   1.0","   0.0","   1.0","   2.0","   0.0","   0.0","   3.0","   1.0","   1.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   6.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   9.0","   1.0","   0.0","   0.0","   0.0"," 392.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  96.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","   3.0","  12.0","   4.0","   0.0","  20.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  13.0"," 119.0","  14.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   6.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  14.0"
"1415.0",NA,NA,"  92.6","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   3.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  19.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   3.0","   0.0","   0.0","   1.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","  15.0","   1.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0"," 384.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  93.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   6.0","   0.0","   5.0","  16.0","   5.0","   0.0","  18.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  69.0","  85.0","  14.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","  10.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","  19.0"
"1461.0",NA,NA,"  96.6","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   5.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0"," 544.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 124.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  10.0","   0.0","   3.0","  31.0","   6.0","   0.0","  50.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  42.0","  92.0","  14.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   9.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  11.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  19.0"
"1505.0",NA,NA," 100.6","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   8.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","  17.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   9.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   0.0"," 239.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0"," 113.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   4.0","  22.0","   8.0","   1.0","  37.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","  81.0","  91.0","   7.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  23.0"
"1565.0",NA,NA," 106.6","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   5.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","  11.0","   0.0","   0.0","   0.0","   2.0","   1.0","   1.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0"," 735.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0"," 123.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   5.0","  21.0","   6.0","   2.0","  25.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   8.0"," 148.0","  12.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   6.0","   0.0","   1.0","   2.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","  15.0"
"1601.0",NA,NA," 110.6","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   1.0","   6.0","   0.0","   0.0","   2.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","  18.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   0.0","   0.0"," 247.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  73.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   4.0","  15.0","   3.0","   2.0","  21.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  68.0","  65.0","  17.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","  18.0"
"1652.0",NA,NA," 116.6","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   5.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   1.0","   0.0","   4.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   0.0","   2.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0"," 762.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0"," 109.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   2.0","  14.0","   8.0","   1.0","  34.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","  27.0","  77.0","  19.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   1.0","   0.0","   6.0","   1.0","   0.0","   0.0","   0.0","   1.0","   8.0","  23.0"
"1710.0",NA,NA," 124.4","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   2.0","   2.0","   0.0","   0.0","   3.0","   0.0","   5.0","   0.0","   0.0","   0.0","   2.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  14.0","   0.0","   1.0","   0.0","   1.0","   4.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  10.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   9.0","   1.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   0.0","1311.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0"," 157.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   2.0","  18.0","   5.0","   3.0","  66.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  18.0","  96.0","  19.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   6.0","   1.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","  25.0"
"1735.0",NA,NA," 128.2","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   5.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   2.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  17.0","   1.0","   0.0","   0.0","   1.0","   0.0","   5.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   2.0","   2.0","   0.0","   6.0","   0.0","   1.0","   0.0","   0.0","1009.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0"," 103.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   6.0","  19.0","   8.0","   1.0","  46.0","   4.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   8.0"," 115.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","  18.0"
"1810.0",NA,NA," 141.2","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   3.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","  10.0","   0.0","   2.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   1.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   2.0","   1.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0"," 665.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 212.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   3.0","  29.0","  10.0","   0.0","  45.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  33.0","  98.0","  23.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","  15.0","   0.0","   0.0","   3.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   7.0","   1.0","   0.0","   0.0","   1.0","   0.0","   3.0","  12.0"
